ArticleId,SiteId,Date,Quantity,Price,CostPrice
172551,8,18/12/2018,1,90.5,81.81
200838,8,26/04/2019,9,95,81.89
167108,5,6/05/2019,6,26.9,18.62
194516,9,22/11/2018,4,40.64,27.73
170295,4,4/02/2019,-5,24.5,15.78
167108,5,7/07/2018,2,30.3,18.52
170295,5,7/09/2018,6,29.9,18.91
199219,5,16/09/2018,8,90.9,77.1
172551,4,27/07/2019,6,86.7,84.29
176139,8,3/05/2019,2,197,141.85
170936,4,1/11/2018,6,39,30.06
167108,8,25/04/2019,1,26.9,18.62
174022,5,7/10/2018,1,259,189.62
165811,5,8/03/2019,7,21.9,15.75
200838,6,20/05/2019,13,95,158.39
165811,5,1/04/2019,32,21.9,15.84
199219,8,24/04/2019,1,89,77.8
172551,4,11/09/2018,2,98.9,81.27
170295,4,24/08/2018,11,29.9,18.84
167108,5,1/06/2019,2,26.9,18.58
165811,8,21/10/2018,1,21.9,15.38
167108,6,18/06/2019,7,26.9,18.58
170936,5,20/11/2018,19,39,30.06
167108,4,13/03/2019,2,27.9,18.56
170069,5,6/06/2019,2,59.9,42.34
167108,4,15/07/2019,3,26.9,18.58
200838,7,18/08/2018,7,94.9,84.85
199219,8,10/03/2019,11,133.5,77.13
169281,7,12/07/2019,2,21.9,16.09
176139,8,19/07/2018,6,214,148.73
199219,8,19/07/2019,20,89,78.7
172671,7,23/07/2019,1,19.9,11.1
200838,6,7/11/2018,1,95,85.53
167108,6,25/05/2019,8,26.9,18.62
171979,8,31/07/2019,3,50.4,28.95
169281,5,28/06/2019,7,21.9,16.07
170936,6,1/04/2019,13,39,30.13
199219,7,11/03/2019,8,124.6,76.42
171979,7,26/05/2019,4,50.4,28.95
170936,8,1/02/2019,-23,39,30.13
170936,7,27/07/2019,3,41.4,32.46
174022,8,18/12/2018,3,249,191.58
165954,7,21/05/2019,3,8.7,5.87
165811,5,19/10/2018,4,21.9,15.38
174022,5,20/01/2019,5,239,187.06
165811,7,17/02/2019,-3,21.9,15.75
172551,4,11/01/2019,8,90.5,82.51
199219,6,29/11/2018,8,89,78.5
170295,5,16/08/2018,2,29.9,18.88
174022,8,26/04/2019,1,239,192.31
176139,7,1/02/2019,-13,183,142
174022,5,8/04/2019,10,239,203.85
170936,4,29/07/2018,6,39,30.05
199219,6,5/07/2018,8,87.9,77.5
169281,5,17/11/2018,4,21.9,15.42
167108,7,11/01/2019,3,27.9,18.64
170069,6,28/06/2019,1,59.9,42.34
174022,6,16/08/2018,6,259,190
167108,4,7/10/2018,7,24.9,18.6
176139,5,15/11/2018,1,229,147.69
172551,5,21/09/2018,23,86.7,81.84
167108,5,14/09/2018,4,24.9,20.75
167108,4,10/07/2018,1,30.3,18.64
200838,4,23/04/2019,2,95,81.58
171979,8,21/10/2018,4,42.6,28.11
172671,8,12/05/2019,2,19.9,10.96
200838,7,4/01/2019,5,95,81.29
200838,4,6/06/2019,12,95,84.82
199219,4,9/07/2018,8,87.9,77.75
174022,6,16/07/2019,6,239,199.97
194516,5,12/04/2019,6,43.8,27.5
199219,7,13/07/2019,4,89,78.77
165811,8,30/08/2018,2,20.9,15.71
167108,6,15/11/2018,1,38.9,20.59
172671,7,17/09/2018,1,20.9,10.09
176139,4,24/03/2019,2,197,142
170069,7,4/07/2019,1,59.9,42.62
165811,6,18/03/2019,11,21.9,15.75
167108,6,22/06/2019,7,26.9,18.58
170936,4,30/07/2018,11,39,30.05
170295,4,30/10/2018,11,24.5,16.05
200838,5,3/07/2019,1,95,86.02
169281,4,30/11/2018,1,21.9,15.43
176139,8,29/04/2019,3,197,142
174022,5,29/07/2019,7,239,201.02
174022,4,9/10/2018,9,259,190.53
200838,4,7/10/2018,26,95,85.53
165811,7,30/10/2018,4,21.9,15.37
172551,4,28/12/2018,23,90.5,83.37
167108,4,29/06/2019,14,26.9,18.58
171979,6,8/07/2018,1,49.6,27.24
172551,5,14/08/2018,9,98.9,81.96
170295,4,1/11/2018,7,24.5,16.05
170936,6,28/01/2019,6,39,28.05
174022,5,29/04/2019,1,239,203.86
167108,7,29/04/2019,21,26.9,18.62
170936,4,31/05/2019,4,39,30.15
170295,4,28/12/2018,5,24.5,15.64
194516,5,24/10/2018,9,34.5,27.19
170936,4,16/11/2018,7,39,30.06
176139,5,18/09/2018,1,214,152.67
176139,7,1/09/2018,1,194.24,152.66
167108,6,14/10/2018,6,24.9,20.59
172551,7,20/02/2019,1,96.9,82.29
170936,5,19/06/2019,18,39,31.31
174022,4,24/06/2019,4,239,200.29
200838,5,30/08/2018,3,104,85.18
167108,5,13/04/2019,2,26.9,18.62
172671,4,13/09/2018,1,20.9,10.06
200838,4,17/07/2019,6,95,85.67
170069,8,21/10/2018,1,83.9,43.99
172671,4,23/09/2018,1,20.9,10.06
170295,8,13/04/2019,1,24.5,15.79
199219,7,12/08/2018,19,83.5,77.35
194516,7,9/06/2019,5,43.8,27.44
170069,4,12/10/2018,6,59.9,43.87
174022,4,12/02/2019,-5,239,195.18
200838,5,19/08/2018,13,94.9,85.18
200838,5,23/03/2019,8,95,81.19
169281,8,13/09/2018,1,25.5,15.48
172671,6,4/02/2019,-1,19.9,10.62
170936,9,14/11/2018,7,40.95,30.66
172551,6,3/02/2019,-1,98.9,83.25
172551,8,18/11/2018,7,90.5,82.42
194516,6,16/09/2018,1,45.6,28.63
170936,4,13/07/2019,2,39,32.39
176139,6,27/05/2019,2,199,141.85
170936,4,8/11/2018,2,39,30.06
174022,7,8/08/2018,1,256,190.14
171979,7,17/11/2018,4,42.6,28.46
172551,4,23/11/2018,7,90.5,84.37
169281,8,18/03/2019,2,32.85,15.31
170069,8,25/04/2019,1,59.9,42.37
170936,7,21/08/2018,4,39,30.05
172551,4,16/06/2019,6,92,86.2
165811,8,29/09/2018,7,20.9,15.47
169281,5,9/02/2019,-2,21.9,15.31
167108,5,12/03/2019,4,27.9,18.56
165811,7,1/07/2018,1,20.9,15.6
174022,4,19/02/2019,4,239,196.03
167108,7,23/06/2019,2,26.9,18.58
170295,4,17/09/2018,5,29.9,18.9
170936,7,14/04/2019,2,39,30.13
167108,4,24/04/2019,3,26.9,18.62
165811,6,22/10/2018,4,21.9,15.37
200838,6,30/10/2018,12,95,85.53
170069,7,2/02/2019,-5,59.9,44.93
172551,4,23/07/2019,1,86.7,84.29
167108,7,27/02/2019,1,27.9,18.57
199219,5,9/07/2018,17,87.9,77.75
170936,4,2/10/2018,5,39,30.06
165811,7,12/04/2019,7,21.9,15.82
170936,8,9/07/2019,11,39,32.35
172671,4,5/04/2019,1,,10.91
171979,5,30/10/2018,3,42.6,28.11
176139,8,11/04/2019,3,197,142
170069,7,20/09/2018,1,90.9,44.1
194516,5,14/04/2019,1,43.8,27.5
174022,4,29/06/2019,3,239,200.29
199219,4,12/10/2018,5,89,78
167108,5,25/11/2018,1,38.9,18.64
172551,4,13/08/2018,15,98.9,80.62
172551,6,19/07/2018,4,98.9,80.47
172551,7,20/08/2018,5,93.9,78.89
199219,5,21/07/2018,8,90.9,77.81
174022,8,11/01/2019,4,239,189.3
169281,4,7/07/2018,1,34.7,19.64
172551,4,21/02/2019,1,98.9,82.37
200838,8,8/07/2018,9,95.9,85.73
170295,8,26/02/2019,4,24.5,15.78
171979,6,27/06/2019,1,50.4,28.95
172671,5,21/05/2019,10,19.9,10.99
165811,6,6/09/2018,40,20.9,15.72
170936,7,26/07/2018,10,39,30.05
199219,9,27/11/2018,5,88.1,79.35
172671,8,21/12/2018,17,19.9,10.56
174022,8,12/09/2018,3,239,191.18
170936,4,5/06/2019,11,39,30.16
165811,5,19/03/2019,4,21.9,15.75
174022,6,6/09/2018,5,259,191.78
167108,6,16/11/2018,6,38.9,25.98
165811,7,8/12/2018,3,21.9,15.74
165811,6,5/07/2018,12,20.9,15.6
170069,4,9/06/2019,2,59.9,42.34
170936,6,14/07/2018,4,39,30.06
200838,5,16/08/2018,21,94.9,85.15
174022,6,16/01/2019,13,239,190.09
170936,4,15/03/2019,9,39,30.13
167108,7,31/01/2019,4,27.9,18.59
172551,6,16/01/2019,4,90.5,82.13
194516,4,11/06/2019,5,43.8,27.44
170295,4,11/09/2018,2,29.9,18.9
194516,4,5/10/2018,2,45.6,28.63
167108,4,18/07/2018,4,24.9,18.57
199219,8,25/07/2019,17,89,78.7
174022,8,21/10/2018,10,229,191.9
194516,6,13/11/2018,3,45.6,28.22
167108,7,3/07/2018,4,34.9,18.52
176139,5,30/01/2019,2,183,142
199219,8,8/02/2019,-8,89,78.03
170069,4,7/02/2019,-2,59.9,45.39
170936,4,25/08/2018,2,39,30.05
170936,5,12/12/2018,4,39,30.08
170295,5,28/04/2019,14,24.5,15.79
165811,6,30/01/2019,24,21.9,15.76
194516,8,5/10/2018,1,45.6,28.63
176139,8,8/06/2019,2,197,141.85
170295,8,10/03/2019,6,36.75,15.78
165811,4,10/03/2019,4,21.9,15.75
170295,6,4/07/2018,17,29.9,18.67
169281,7,25/08/2018,2,34.7,18.46
172551,8,9/02/2019,-11,90.5,82.13
172551,8,5/04/2019,21,86.7,79.66
200838,5,14/12/2018,4,95,84.98
172551,6,19/06/2019,1,92,82.67
176139,4,13/05/2019,4,197,265.26
170936,5,30/08/2018,5,39,30.05
167108,4,26/01/2019,6,27.9,18.56
170936,6,10/01/2019,8,39,28.05
171979,6,13/07/2019,2,50.4,28.95
170936,4,22/09/2018,4,39,30.06
167108,7,18/08/2018,3,24.9,18.52
170295,4,9/07/2019,13,26,17.65
165811,5,20/03/2019,7,21.9,15.75
194516,4,5/02/2019,-4,37.8,27.19
165811,6,19/07/2018,54,20.9,15.6
200838,6,7/02/2019,-6,95,82.88
174022,4,12/10/2018,14,259,189.84
167108,6,13/03/2019,3,27.9,18.56
165811,5,22/07/2018,5,20.9,15.6
169281,5,29/09/2018,2,25.5,15.77
170936,5,6/04/2019,15,39,30.13
165811,5,23/08/2018,7,20.9,15.71
170295,5,5/09/2018,6,29.9,18.91
169281,8,9/07/2019,1,21.9,15.77
176139,7,16/01/2019,9,199,142
165811,7,9/06/2019,1,21.9,15.83
176139,8,5/09/2018,3,214,152.65
200838,7,25/02/2019,7,95,81.29
165811,8,18/08/2018,10,20.9,15.71
170936,7,23/02/2019,3,39,30.13
174022,7,13/11/2018,7,256,194.32
165811,8,8/08/2018,3,20.9,15.71
172551,7,1/10/2018,8,86.7,79.37
176139,6,29/07/2019,2,199,141.85
170936,5,29/12/2018,6,39,30.08
167108,7,17/02/2019,-3,27.9,18.57
171979,7,6/09/2018,1,47.3,26.82
170936,7,7/07/2018,5,39,30.05
167108,6,1/07/2018,6,30.3,19.35
165811,4,2/09/2018,1,20.9,15.72
200838,6,22/01/2019,7,95,82.88
172551,6,28/07/2019,3,92,82.9
176139,4,30/11/2018,1,199,147.78
194516,8,27/02/2019,1,46.9,28.49
165954,6,31/07/2019,3,8.7,5.83
167108,6,9/11/2018,38,24.9,20.59
170936,7,18/10/2018,8,39,30.06
170295,6,22/08/2018,6,29.9,18.88
170936,6,23/03/2019,13,39,30.13
171979,5,15/07/2018,2,49.6,28.28
200838,8,27/03/2019,1,142.5,80.76
170936,5,1/11/2018,10,39,30.06
167108,7,14/11/2018,2,38.3,19.88
165954,5,19/11/2018,2,8.7,5.87
172671,7,24/04/2019,2,19.9,10.98
170295,7,21/03/2019,2,34.3,15.78
169281,7,13/01/2019,13,21.9,16.1
170936,8,18/07/2019,16,39,32.43
199219,6,25/04/2019,10,89,76.69
170295,4,1/03/2019,24,24.5,15.78
199219,4,2/04/2019,11,89,78.2
174022,8,2/04/2019,1,266,192.31
176139,6,4/01/2019,1,199,141.48
174022,6,1/02/2019,-3,259,191.07
172551,8,14/08/2018,11,93.9,81.47
165811,4,28/08/2018,7,20.9,15.71
199219,6,20/04/2019,41,89,76.69
170936,7,30/03/2019,8,54.6,30.13
200838,7,17/10/2018,14,95,85.16
200838,8,25/07/2018,6,95.9,85.73
170295,7,29/05/2019,8,26,15.8
174022,4,24/02/2019,6,266,196.87
174022,8,14/11/2018,1,249,191.9
165811,8,14/11/2018,2,21.9,15.37
200838,6,3/07/2018,3,104,84.7
174022,7,25/09/2018,13,229,203.18
174022,4,26/09/2018,11,229,193.62
172671,6,25/02/2019,1,19.9,10.74
194516,4,2/06/2019,10,43.8,27.44
200838,8,29/10/2018,5,95,85.53
170936,8,23/07/2019,7,39,32.45
170936,4,25/09/2018,8,39,30.06
167108,5,28/06/2019,4,26.9,18.58
199219,8,13/07/2018,5,97.5,77.77
199219,8,25/10/2018,3,89,78.12
172551,9,18/11/2018,7,95.03,84.07
170936,7,20/03/2019,9,54.6,30.13
165811,4,13/12/2018,1,21.9,15.74
171979,4,19/11/2018,1,42.6,28.19
170069,4,25/11/2018,2,59.9,44.06
167108,8,20/07/2018,5,24.9,18.52
174022,8,29/07/2019,2,239,199.95
167108,6,5/09/2018,9,24.9,23.55
174022,5,16/03/2019,23,239,197.23
169281,8,25/11/2018,1,21.9,15.42
170936,5,30/06/2019,4,39,32.2
199219,6,9/09/2018,16,90.9,77.45
165811,6,18/08/2018,36,20.9,15.71
176139,8,8/04/2019,33,197,142
174022,5,23/10/2018,10,229,189.62
170936,5,1/08/2018,16,39,30.05
199219,4,19/02/2019,4,89,78.02
169281,7,18/08/2018,2,30.3,18.46
170069,7,24/09/2018,1,83.9,44.1
199219,7,4/05/2019,1,89,77.81
167108,8,5/04/2019,3,26.9,18.62
200838,8,1/12/2018,4,95,85.74
167108,7,12/10/2018,9,24.9,18.6
199219,8,2/03/2019,2,133.5,77.13
165811,5,18/04/2019,15,21.9,15.84
170295,5,20/01/2019,1,24.5,15.8
200838,4,1/06/2019,3,95,84.82
200838,8,21/08/2018,7,94.9,85.27
167108,4,22/06/2019,11,26.9,18.58
170936,8,8/02/2019,-10,39,30.13
167108,6,26/08/2018,2,30.3,23.22
200838,5,21/09/2018,8,104,84.92
165811,7,18/03/2019,1,30.66,15.75
174022,5,29/06/2019,6,239,201.02
199219,5,22/10/2018,12,89,78.29
172551,5,13/05/2019,30,90.5,154.07
174022,4,7/05/2019,4,239,204.7
165811,4,26/04/2019,4,21.9,15.84
170936,5,20/08/2018,3,39,30.05
199219,5,15/06/2019,10,89,78.77
194516,4,22/03/2019,2,46.5,28.61
172551,8,10/04/2019,1,86.7,79.21
169281,4,20/07/2018,1,34.7,19.64
165811,4,27/07/2019,2,21.9,15.72
172551,7,15/11/2018,18,90.5,83.68
174022,4,6/06/2019,9,239,200.53
165811,6,7/02/2019,-33,21.9,15.75
174022,4,20/07/2019,2,239,200.09
165811,4,10/08/2018,20,20.9,15.71
170069,5,14/07/2018,2,62.9,45.33
167108,7,24/07/2019,1,26.9,18.58
174022,7,13/10/2018,8,256,194.32
167108,4,24/12/2018,2,27.9,18.62
170295,9,12/11/2018,6,25.73,16.39
170936,5,18/06/2019,15,39,31.31
167108,6,22/10/2018,1,38.9,20.59
174022,7,25/05/2019,5,239,203.57
200838,7,12/12/2018,8,95,85.64
194516,8,12/10/2018,4,45.6,27.19
170936,5,4/01/2019,8,39,28.05
174022,4,31/03/2019,6,266,199.75
167108,6,11/08/2018,6,24.9,18.93
194516,5,18/05/2019,7,43.8,51.31
171979,4,19/06/2019,1,50.4,28.95
194516,4,28/12/2018,7,38.7,27.21
165811,4,5/07/2019,9,21.9,15.72
165811,7,23/04/2019,4,21.9,15.84
170295,5,18/05/2019,7,24.5,29.55
167108,5,25/04/2019,1,26.9,18.62
172551,8,22/10/2018,9,90.5,82.42
200838,8,25/05/2019,2,95,81.92
194516,5,14/11/2018,14,38.7,27.6
172551,4,19/10/2018,9,90.5,81.29
172551,8,24/04/2019,6,93.5,79.21
172551,7,23/08/2018,19,90.5,78.89
165811,6,10/08/2018,38,20.9,15.71
167108,7,5/07/2019,8,26.9,18.58
172551,6,4/01/2019,15,98.9,82.05
174022,4,15/09/2018,4,259,193.62
194516,8,10/01/2019,1,46.9,28.07
167108,6,18/08/2018,10,24.9,18.93
176139,7,12/06/2019,6,197,141.85
176139,7,14/09/2018,4,194.24,152.67
165811,5,4/11/2018,7,21.9,15.37
165811,5,26/04/2019,5,21.9,15.84
171979,8,7/09/2018,1,50.5,28.17
167108,5,1/08/2018,5,30.3,18.52
199219,6,8/07/2019,4,89,78.75
200838,8,19/04/2019,8,95,81.89
174022,6,14/09/2018,4,259,199.45
199219,4,26/07/2019,4,89,78.76
172551,4,19/08/2018,2,98.9,80.74
171979,6,18/02/2019,-1,46.3,29.57
170936,6,24/03/2019,5,39,30.13
172671,8,19/09/2018,2,20.9,10.06
170936,4,18/12/2018,3,39,30.08
200838,6,21/04/2019,17,95,84.68
167108,4,5/11/2018,5,24.9,18.6
167108,6,29/01/2019,4,27.9,18.57
174022,7,11/07/2019,12,239,199.98
167108,4,6/12/2018,29,27.9,18.98
170936,5,14/10/2018,6,39,30.06
167108,6,15/10/2018,2,24.9,20.59
170936,7,6/07/2018,5,39,30.05
170936,4,13/04/2019,7,39,30.13
194516,6,5/03/2019,1,46.5,28.41
172551,4,14/11/2018,8,90.5,84.69
170936,5,27/08/2018,7,39,30.05
174022,7,15/01/2019,7,239,191.7
170295,8,2/03/2019,2,36.75,15.78
194516,6,15/05/2019,2,43.8,51.31
165811,7,17/07/2019,21,21.9,15.72
199219,7,5/07/2019,1,89,78.77
171979,7,20/04/2019,2,50.4,28.95
172551,8,31/07/2019,7,92,82.53
171979,6,8/11/2018,2,46.3,28.71
170295,4,7/11/2018,11,24.5,16.05
199219,8,7/12/2018,3,89,78.23
170295,4,28/04/2019,11,24.5,15.79
167108,5,6/09/2018,4,24.9,24.66
176139,6,6/07/2018,2,214,148.74
167108,8,18/03/2019,1,41.85,18.56
174022,7,18/09/2018,5,256,203.18
174022,7,22/11/2018,2,256,194.32
171979,6,20/02/2019,4,43.5,28.45
165811,5,22/08/2018,3,20.9,15.71
174022,5,23/05/2019,5,239,204.18
172551,6,25/11/2018,4,90.5,82.53
176139,8,21/01/2019,1,199,141.92
194516,6,15/03/2019,1,46.5,28.5
169281,6,24/01/2019,1,21.9,16.09
169281,4,9/01/2019,1,21.9,16.09
167108,6,4/06/2019,4,26.9,18.58
174022,7,7/07/2019,6,239,199.99
174022,5,15/12/2018,6,259,189.3
174022,7,19/02/2019,3,239,196.04
167108,6,23/03/2019,11,27.9,18.56
172551,5,30/07/2019,13,92,82.25
200838,6,2/07/2019,2,95,85.79
172551,6,27/04/2019,3,93.9,78.96
167108,7,4/07/2018,1,34.9,18.52
170295,7,1/07/2019,1,26,17.62
200838,6,21/03/2019,7,95,81.92
199219,4,5/04/2019,2,89,78.2
170936,6,5/02/2019,-1,39,30.13
194516,5,1/10/2018,1,45.6,28.63
172551,7,8/07/2019,21,86.7,79.97
165811,5,24/01/2019,8,21.9,15.76
171979,8,14/01/2019,2,43.5,28.11
200838,5,7/08/2018,8,104,85.01
199219,6,29/06/2019,6,89,78.75
165811,4,21/01/2019,3,21.9,15.76
199219,6,25/08/2018,23,87.9,77.6
194516,6,28/02/2019,1,46.9,28.31
200838,8,29/08/2018,6,95.9,85.27
170295,5,4/07/2018,1,29.9,18.67
194516,7,5/12/2018,1,46.9,27.91
172551,7,4/03/2019,2,135.66,81.31
199219,4,24/11/2018,19,83.9,78.61
170936,4,30/09/2018,4,39,30.06
172551,5,20/09/2018,7,86.7,81.84
170069,7,18/07/2019,1,59.9,42.62
200838,4,12/06/2019,9,95,84.82
165811,6,26/02/2019,15,21.9,15.75
199219,5,16/03/2019,3,89,77.18
199219,8,20/07/2018,1,97.5,77.77
171979,6,2/09/2018,2,42.6,26.88
172551,5,22/05/2019,10,95.9,82.39
170936,5,2/08/2018,31,39,30.05
194516,7,28/05/2019,1,43.8,27.44
176139,7,21/07/2019,1,197,141.85
170295,5,1/02/2019,-6,24.5,15.78
170936,7,11/02/2019,-5,39,30.13
171979,5,7/09/2018,1,49.6,26.82
167108,7,6/08/2018,4,34.9,18.52
200838,6,10/07/2018,2,104,84.7
174022,8,23/07/2019,3,239,199.95
200838,5,25/08/2018,2,104,85.18
176139,7,1/05/2019,3,197,141.85
172551,4,6/12/2018,9,86.7,84.26
174022,8,9/03/2019,22,358.5,188.5
194516,5,30/03/2019,1,46.5,28.18
170295,5,22/01/2019,26,24.5,15.8
170295,4,3/02/2019,-22,24.5,15.78
165811,7,20/08/2018,4,20.9,15.71
194516,7,8/04/2019,4,43.8,27.69
199219,9,16/11/2018,5,88.1,79.21
169281,4,23/11/2018,2,21.9,15.43
194516,6,26/04/2019,4,43.8,27.45
200838,4,26/03/2019,4,95,80.45
176139,7,11/08/2018,6,194.24,152.54
170936,7,28/11/2018,18,39,30.06
170069,7,16/09/2018,1,90.9,44.61
174022,5,26/10/2018,28,229,189.62
165811,6,25/05/2019,1,21.9,15.84
199219,8,29/08/2018,5,87.9,77.08
171979,6,20/04/2019,1,50.4,28.95
176139,7,2/04/2019,4,197,142
172551,7,18/11/2018,23,90.5,83.68
165811,7,14/07/2018,1,20.9,15.6
172551,7,27/02/2019,7,96.9,82.27
170936,4,12/07/2018,8,39,30.05
171979,5,5/02/2019,-1,46.3,29.02
176139,6,17/08/2018,3,214,152.31
170069,5,3/07/2019,2,59.9,42.34
176139,8,30/08/2018,1,214,152.58
174022,7,18/07/2019,5,239,199.97
165811,8,12/10/2018,2,21.9,15.38
176139,4,19/12/2018,2,199,147.43
199219,6,17/07/2018,7,90.9,77.5
165811,7,2/10/2018,7,20.9,15.37
199219,8,28/04/2019,2,89,77.8
174022,7,24/10/2018,32,229,194.32
171979,8,11/04/2019,1,50.4,28.95
200838,4,5/01/2019,11,87.9,81.39
174022,7,20/07/2019,5,239,199.97
172551,9,1/11/2018,1,98.6,84.07
194516,7,22/12/2018,13,38.7,27.25
174022,5,2/08/2018,1,239,193.72
199219,8,13/04/2019,1,89,77.33
165811,6,12/07/2018,11,20.9,15.6
199219,5,4/02/2019,-6,89,78.09
174022,6,6/02/2019,-2,239,191.07
170069,4,7/07/2018,1,90.9,45.21
199219,8,29/10/2018,9,89,78.12
170936,5,10/06/2019,9,39,30.51
172671,5,22/12/2018,1,19.9,10.56
200838,6,28/07/2018,9,104,85.27
174022,8,14/03/2019,13,358.5,188.5
172551,5,8/09/2018,8,98.9,81.84
165811,5,12/10/2018,10,21.9,15.4
165811,8,14/04/2019,2,21.9,15.83
172551,7,13/01/2019,1,90.5,82.29
170936,7,13/09/2018,6,39,30.06
174022,7,18/06/2019,1,239,200.07
194516,8,7/12/2018,2,46.9,27.57
170936,6,12/07/2018,14,39,30.06
199219,6,12/11/2018,3,89,78.32
200838,7,20/03/2019,14,133,80.34
174022,5,30/06/2019,6,239,201.02
172551,8,31/07/2018,6,90.5,80.87
165954,8,11/04/2019,6,8.7,5.87
176139,4,4/11/2018,1,229,148.73
165811,4,20/12/2018,12,21.9,15.74
169281,8,27/04/2019,2,21.9,15.56
165811,4,6/09/2018,6,20.9,15.72
165811,6,5/10/2018,41,21.9,15.37
171979,6,25/03/2019,1,44.4,28.53
170936,5,21/06/2019,6,39,31.84
172551,7,14/08/2018,4,93.9,78.89
172551,4,28/05/2019,2,95.9,85.67
200838,4,7/09/2018,3,94.9,84.87
199219,8,5/05/2019,5,89,77.83
170069,7,27/07/2018,1,90.9,45.06
174022,5,27/03/2019,4,266,197.23
171979,5,16/11/2018,9,42.6,28.14
167108,5,19/05/2019,2,26.9,34.82
200838,9,1/11/2018,8,99.75,87.24
170069,6,7/02/2019,-2,59.9,45.4
165811,4,31/10/2018,4,21.9,15.37
170295,7,18/09/2018,7,29.9,18.9
171979,5,22/10/2018,3,42.6,28.11
172551,4,9/06/2019,1,92,86.2
170936,8,26/09/2018,19,39,30.06
165954,5,22/05/2019,34,8.7,5.87
165954,5,11/11/2018,2,8.7,5.9
174022,4,26/05/2019,5,239,203.98
174022,8,3/03/2019,2,399,188.5
174022,8,21/11/2018,7,249,191.9
170295,6,2/03/2019,6,24.5,15.78
174022,8,3/04/2019,13,239,192.31
171979,4,20/02/2019,3,43.5,28.4
199219,5,18/07/2019,6,89,78.77
199219,4,2/08/2018,16,87.9,77.85
172551,4,27/02/2019,1,98.9,84.08
200838,5,24/04/2019,14,95,84.46
200838,5,21/05/2019,18,95,85.37
172551,4,14/05/2019,26,90.5,151.43
167108,5,26/06/2019,3,26.9,18.58
167108,5,3/10/2018,2,24.9,19.91
199219,7,29/11/2018,2,89,77.28
200838,8,12/08/2018,9,94.9,85.73
165811,4,5/01/2019,4,21.9,15.76
194516,4,5/03/2019,3,46.5,28.55
167108,6,9/02/2019,-9,27.9,18.57
199219,6,1/06/2019,12,89,78.43
167108,5,13/02/2019,-2,27.9,18.56
174022,5,24/07/2018,2,259,193.72
172551,7,10/08/2018,22,93.9,78.89
167108,4,2/07/2019,1,26.9,18.58
165811,8,18/05/2019,1,21.9,29.62
199219,4,23/04/2019,3,89,78.2
165811,5,7/09/2018,16,20.9,15.72
176139,8,19/12/2018,7,199,147.38
170936,5,25/03/2019,10,39,30.13
194516,5,6/07/2019,4,43.8,27.44
170295,8,28/11/2018,17,24.5,15.53
172551,4,9/01/2019,10,90.5,82.53
170936,7,10/11/2018,10,39,30.06
199219,8,11/07/2019,4,89,78.67
170936,4,20/01/2019,5,39,28.05
167108,6,15/07/2019,6,26.9,18.58
165811,7,6/04/2019,4,21.9,15.81
165811,7,30/04/2019,1,21.9,15.84
170295,6,24/06/2019,10,26,17.62
199219,7,16/08/2018,13,83.5,77.35
199219,6,26/10/2018,34,89,78.31
172671,5,17/12/2018,3,19.9,10.56
170936,4,1/04/2019,11,39,30.13
174022,5,25/03/2019,2,266,197.23
170936,5,19/08/2018,3,39,30.05
200838,9,23/11/2018,1,99.75,87.34
200838,7,29/06/2019,3,95,81.99
165811,4,4/07/2019,6,21.9,15.72
194516,4,6/10/2018,4,45.6,28.63
174022,5,18/04/2019,3,239,203.85
170936,4,4/11/2018,10,39,30.06
167108,5,21/12/2018,21,27.9,18.6
165954,7,11/02/2019,-2,8.7,5.87
172551,6,18/04/2019,7,93.9,78.96
172551,5,31/08/2018,10,90.5,82.14
170936,4,14/07/2019,6,39,32.39
170936,5,5/07/2019,8,39,32.31
165954,5,31/01/2019,6,8.7,5.87
172671,6,29/10/2018,4,19.9,10.02
167108,5,5/03/2019,1,27.9,
170295,8,15/07/2019,2,26,17.65
170936,7,12/03/2019,11,54.6,30.13
170936,7,20/11/2018,8,39,30.06
194516,5,29/06/2019,1,43.8,27.44
170295,4,7/12/2018,5,24.5,15.56
172551,4,2/03/2019,3,98.9,83.1
200838,8,2/03/2019,3,142.5,80.76
171979,5,13/09/2018,2,49.6,27.37
167108,7,9/07/2019,1,26.9,18.58
170069,8,20/11/2018,2,59.9,44.14
200838,8,20/06/2019,22,95,84.57
165811,8,15/01/2019,2,21.9,15.76
169281,8,11/08/2018,1,34.7,14.95
171979,8,19/03/2019,3,72.9,28.86
200838,5,29/08/2018,2,104,85.18
171979,4,27/03/2019,1,44.4,28.8
172551,8,28/04/2019,6,93.5,79.96
169281,4,9/10/2018,3,21.9,16.09
170936,6,10/06/2019,15,39,30.2
169281,8,31/12/2018,2,21.9,15.42
194516,6,23/04/2019,1,43.8,27.45
170936,5,27/06/2019,7,39,32.14
167108,7,27/01/2019,4,27.9,18.6
172671,6,9/11/2018,4,19.9,10.21
174022,7,17/03/2019,14,334.6,194.21
165811,5,26/02/2019,14,21.9,15.75
172551,8,12/03/2019,2,135.75,81.21
194516,8,10/06/2019,1,43.8,27.44
199219,8,9/10/2018,5,89,77.71
200838,8,6/02/2019,-2,95,81.7
167108,4,10/06/2019,5,26.9,18.58
194516,4,27/12/2018,9,38.7,27.21
165811,7,6/12/2018,2,21.9,15.74
167108,8,12/06/2019,2,26.9,18.58
194516,5,6/03/2019,3,46.5,28.39
